source_key,source_name,source_url,value_url,source_row_number,school_name_raw,school_name_clean,metric_context,gpa,mcat,notes
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Jefferson,298,Thomas Jefferson University,Thomas Jefferson University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.88,516,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Johns Hopkins,302,Johns Hopkins University,Johns Hopkins University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.97,522,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Kaiser Permanente,306,Kaiser Permanente,Kaiser Permanente,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.95,516,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Kansas,310,University of Kansas,University of Kansas,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.95,515,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Kansas COM,314,Kansas College of Osteopathic Medicine,Kansas College of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.58,504,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Kansas City University COM,318,Kansas City University,Kansas City University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.8,509,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Kentucky,322,University of Kentucky,University of Kentucky,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.93,514,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Kentucky COM,326,Kentucky College of Osteopathic Medicine,Kentucky College of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.61,504,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/LSU - New Orleans,330,Louisiana State University (New Orleans),Louisiana State University (New Orleans),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,515,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/LSU - Shreveport,334,Louisiana State University (Shreveport),Louisiana State University (Shreveport),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.94,510.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Lake Erie,338,Lake Erie College of Osteopathic Medicine (Erie),Lake Erie College of Osteopathic Medicine (Erie),CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.79,509,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Lake Erie - Bradenton,342,Lake Erie College of Osteopathic Medicine (Bradenton),Lake Erie College of Osteopathic Medicine (Bradenton),CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.87,509,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Liberty,350,Liberty University,Liberty University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.79,504,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Lincoln Memorial,354,Lincoln Memorial University,Lincoln Memorial University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.71,504,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Loma Linda,358,Loma Linda University,Loma Linda University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,516,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Louisville,362,University of Louisville,University of Louisville,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.84,514,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Loyola,366,Loyola University,Loyola University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.86,514,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Marian,374,Marian University,Marian University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.86,506,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Marshall,378,Marshall University,Marshall University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.92,515,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Maryland,382,University of Maryland,University of Maryland,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.92,516.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Massachussetts,386,University of Massachusetts,University of Massachusetts,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.85,515,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Mayo,390,Mayo Clinic,Mayo Clinic,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.95,522,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Medical College of Georgia,402,Medical College of Georgia,Medical College of Georgia,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.89,516,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Medical College of Wisconsin,406,Medical College of Wisconsin,Medical College of Wisconsin,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.86,514,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Medical University of South Carolina,410,Medical University of South Carolina,Medical University of South Carolina,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.85,517,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Meharry,414,Meharry Medical College,Meharry Medical College,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.72,511,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Mercer,422,Mercer University,Mercer University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.83,511,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Meritus SOM,426,Meritus School of Osteopathic Medicine,Meritus School of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.69,506,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Methodist University,430,Methodist University,Methodist University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.82,512,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Miami,434,University of Miami,University of Miami,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.91,517,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Michigan,438,University of Michigan,University of Michigan,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.94,520,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Michigan State,442,Michigan State University,Michigan State University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.83,512,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Michigan State COM,446,Michigan State University,Michigan State University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.77,510,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Midwestern - Arizona,450,Arizona College of Osteopathic Medicine,Arizona College of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.77,511,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Midwestern - Chicago,454,Midwestern University,Midwestern University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.8,512,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Minnesota,458,University of Minnesota,University of Minnesota,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.87,515,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Mississippi,462,University of Mississippi,University of Mississippi,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.95,520.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Missouri - Columbia,466,University of Missouri (Columbia),University of Missouri (Columbia),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.91,518,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Missouri - Kansas City,470,University of Missouri (Kansas City),University of Missouri (Kansas City),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,515,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Morehouse,478,Morehouse School of Medicine,Morehouse School of Medicine,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.78,511.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Mount Sinai,482,Icahn School of Medicine,Icahn School of Medicine,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.93,521,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Nebraska,486,University of Nebraska,University of Nebraska,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,515,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Nevada Reno,490,University of Nevada,University of Nevada,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.84,514.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/New England,494,University of New England,University of New England,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.71,507,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/New Mexico,498,University of New Mexico,University of New Mexico,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.8,512,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/New York Institute of Technology,502,New York Institute of Technology,New York Institute of Technology,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.78,509,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/New York Medical College,506,New York Medical College,New York Medical College,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,518,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/New York University - Grossman,510,NYU Grossman,NYU Grossman,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.97,523,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Noorda,518,Noorda College of Osteopathic Medicine,Noorda College of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.65,503.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/North Carolina,522,University of North Carolina Chapel Hill,University of North Carolina Chapel Hill,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,517,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/North Dakota,526,University of North Dakota,University of North Dakota,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.87,511,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/North Texas,530,Texas College of Osteopathic Medicine,Texas College of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.9,512,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Northeast Ohio,534,Northeast Ohio Medical University,Northeast Ohio Medical University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.84,515,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Northwestern,542,Northwestern University,Northwestern University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.95,521,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Nova Southeastern,546,Nova Southeastern University,Nova Southeastern University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.76,512,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Nova Southeastern COM,550,Nova Southeastern University,Nova Southeastern University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.72,507,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Oakland,554,Oakland University,Oakland University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.93,513.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Ohio State,558,Ohio State University,Ohio State University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.92,518,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Ohio University,562,Ohio University,Ohio University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.79,510,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Oklahoma,566,University of Oklahoma,University of Oklahoma,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,516,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Oklahoma State,570,Oklahoma State University,Oklahoma State University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.93,506,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Oregon Health and Science,574,Oregon Health & Science University,Oregon Health & Science University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.8,515,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Orlando COM,578,Orlando College of Osteopathic Medicine,Orlando College of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.71,506,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Pacific Northwest,586,Pacific Northwest University,Pacific Northwest University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.68,507,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Penn State,590,Pennsylvania State University,Pennsylvania State University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.87,512.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Pennsylvania,594,University of Pennsylvania,University of Pennsylvania,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.97,523,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Philadelphia COM,598,Philadelphia College of Osteopathic Medicine,Philadelphia College of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.77,510.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Philadelphia COM - Georgia,602,Philadelphia College of Osteopathic Medicine (Georgia),Philadelphia College of Osteopathic Medicine (Georgia),CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.75,506.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Philadelphia COM - South Georgia,606,Philadelphia College of Osteopathic Medicine (South Georgia),Philadelphia College of Osteopathic Medicine (South Georgia),CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.71,503,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Pittsburgh,610,University of Pittsburgh,University of Pittsburgh,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.95,520,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Ponce Health Sciences,614,Ponce Health Sciences University,Ponce Health Sciences University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.71,503,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Quinnipiac,622,Quinnipiac University,Quinnipiac University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.82,514,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Rochester,626,University of Rochester,University of Rochester,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.93,519,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Rocky Vista,630,Rocky Vista University,Rocky Vista University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.8,510,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Rocky Vista - Montana,634,Rocky Vista University (Montana),Rocky Vista University (Montana),CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.69,505,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Rosalind Franklin,638,Rosalind Franklin University,Rosalind Franklin University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.78,513,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Roseman,642,Roseman University College of Medicine,Roseman University College of Medicine,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.79,508.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Rowan,646,Rowan-Virtua School of Osteopathic Medicine,Rowan-Virtua School of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.82,512,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Rush,650,Rush University,Rush University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.8,514,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Rutgers - New Jersey,654,Rutgers University (New Jersey),Rutgers University (New Jersey),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.89,516,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Rutgers - Robert Wood Johnson,658,Rutgers University (Robert Wood Johnson),Rutgers University (Robert Wood Johnson),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.88,517,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/SUNY Downstate,662,State University of New York Downstate Health Sciences University,State University of New York Downstate Health Sciences University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.83,516,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/SUNY Upstate,666,State University of New York Upstate Medical University,State University of New York Upstate Medical University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.84,515,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Saint Louis,670,Saint Louis University,Saint Louis University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.91,517,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Sam Houston,674,Sam Houston State University,Sam Houston State University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.84,510,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/San Juan Bautista,678,San Juan Bautista School of Medicine,San Juan Bautista School of Medicine,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.72,506,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/South Alabama,690,University of South Alabama,University of South Alabama,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,514,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
