school_id,school_name,degree_type,application_unit_type,parent_school_name,campus_name,city,state,state_abbrev,country_or_territory,website,source_name,source_url,source_page_updated,source_last_checked,source_acronym,accreditation_status,next_survey_date,initial_accreditation_year,campus_type_note,application_unit_assumption,active_in_universe,manual_exclusion_flag,exclusion_reason,research_stage,data_confidence,last_verified_date,notes,accepts_oos,accepts_international,accepts_canadian,accepts_daca,median_mcat,median_gpa,mcat_10th_percentile,mcat_90th_percentile,gpa_10th_percentile,gpa_90th_percentile,class_size,in_state_tuition_fees_insurance,out_state_tuition_fees_insurance,estimated_coa_in_state,estimated_coa_out_state,expected_scholarship,average_grad_indebtedness,home_residency_programs_notes,match_list_source_url,curriculum_source_url,tuition_source_url,admissions_source_url,admissions_mcat_fit_score,admissions_gpa_fit_score,admissions_oos_friendliness_score,admissions_mission_fit_score,admissions_research_fit_score,admissions_clinical_fit_score,admissions_probability_override,attendance_prestige_score,attendance_cost_score,attendance_location_score,attendance_match_outcomes_score,attendance_research_score,attendance_culture_score,attendance_curriculum_score,four_year_happiness_score,regret_index_score,national_mobility_score,debt_burden_score,hidden_curriculum_score,residency_goal_alignment_score,specialty_optionality_score,weather_score,social_life_score,dating_score,outdoor_activities_score,airport_access_score,cost_of_living_score,political_cultural_fit_score,family_access_score,Could I realistically see myself living here for 4 years? (1-10),ortho_strength_score,derm_strength_score,ent_strength_score,plastics_strength_score,neurosurgery_strength_score,ophtho_strength_score,academic_im_strength_score,academic_surgery_strength_score,true_pf_preclinical,internal_ranking,aoa_present,mandatory_attendance,recorded_lectures,avg_weekly_required_hours,wellness_reputation_score
md_harvard_medical_school_boston_massachusetts,Harvard Medical School,MD,MD program,Harvard Medical School,Main campus,Boston,Massachusetts,MA,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2026-27,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_tufts_university_school_of_medicine_boston_massachusetts,Tufts University School of Medicine,MD,MD program,Tufts University School of Medicine,Main campus,Boston,Massachusetts,MA,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2029-30,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_massachusetts_t_h_chan_school_of_medicine_worcester_massachusetts,University of Massachusetts T.H. Chan School of Medicine,MD,MD program,University of Massachusetts T.H. Chan School of Medicine,Main campus,Worcester,Massachusetts,MA,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,1971,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_michigan_medical_school_ann_arbor_michigan,University of Michigan Medical School,MD,MD program,University of Michigan Medical School,Main campus,Ann Arbor,Michigan,MI,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_wayne_state_university_school_of_medicine_detroit_michigan,Wayne State University School of Medicine,MD,MD program,Wayne State University School of Medicine,Main campus,Detroit,Michigan,MI,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2030-31,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_michigan_state_university_college_of_human_medicine_east_lansing_michigan,Michigan State University College of Human Medicine,MD,MD program,Michigan State University College of Human Medicine,Main campus,East Lansing,Michigan,MI,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2030-31,1964,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_western_michigan_university_homer_stryker_m_d_school_of_medicine_kalamazoo_michi,Western Michigan University Homer Stryker M.D. School of Medicine,MD,MD program,Western Michigan University Homer Stryker M.D. School of Medicine,Main campus,Kalamazoo,Michigan,MI,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2030-31,2012,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_covenant_healthcare_college_of_medicine_at_central_michigan_university_mount_ple,Covenant HealthCare College of Medicine at Central Michigan University,MD,MD program,Covenant HealthCare College of Medicine at Central Michigan University,Main campus,Mount Pleasant,Michigan,MI,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2030-31,2012,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_oakland_university_william_beaumont_school_of_medicine_rochester_michigan,Oakland University William Beaumont School of Medicine,MD,MD program,Oakland University William Beaumont School of Medicine,Main campus,Rochester,Michigan,MI,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,2010,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,MD,MD program,University of Minnesota Medical School,Main campus,Minneapolis,Minnesota,MN,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_mayo_clinic_alix_school_of_medicine_rochester_minnesota,Mayo Clinic Alix School of Medicine,MD,MD program,Mayo Clinic Alix School of Medicine,Main campus,Rochester,Minnesota,MN,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2026-27,1972,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_mississippi_school_of_medicine_jackson_mississippi,University of Mississippi School of Medicine,MD,MD program,University of Mississippi School of Medicine,Main campus,Jackson,Mississippi,MS,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_missouri_columbia_school_of_medicine_columbia_missouri,University of Missouri-Columbia School of Medicine,MD,MD program,University of Missouri-Columbia School of Medicine,Main campus,Columbia,Missouri,MO,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2031-32,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_missouri_kansas_city_school_of_medicine_kansas_city_missouri,University of Missouri-Kansas City School of Medicine,MD,MD program,University of Missouri-Kansas City School of Medicine,Main campus,Kansas City,Missouri,MO,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2025-26,1971,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_saint_louis_university_school_of_medicine_st_louis_missouri,Saint Louis University School of Medicine,MD,MD program,Saint Louis University School of Medicine,Main campus,St. Louis,Missouri,MO,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2032-33,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_washington_university_in_st_louis_school_of_medicine_st_louis_missouri,Washington University in St. Louis School of Medicine,MD,MD program,Washington University in St. Louis School of Medicine,Main campus,St. Louis,Missouri,MO,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2030-31,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_creighton_university_school_of_medicine_omaha_nebraska,Creighton University School of Medicine,MD,MD program,Creighton University School of Medicine,Main campus,Omaha,Nebraska,NE,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_nebraska_college_of_medicine_omaha_nebraska,University of Nebraska College of Medicine,MD,MD program,University of Nebraska College of Medicine,Main campus,Omaha,Nebraska,NE,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2029-30,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_kirk_kerkorian_school_of_medicine_at_unlv_las_vegas_nevada,Kirk Kerkorian School of Medicine at UNLV,MD,MD program,Kirk Kerkorian School of Medicine at UNLV,Main campus,Las Vegas,Nevada,NV,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,2016,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_roseman_university_college_of_medicine_las_vegas_nevada,Roseman University College of Medicine,MD,MD program,Roseman University College of Medicine,Main campus,Las Vegas,Nevada,NV,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Preliminary,2026-27,2025,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_nevada_reno_school_of_medicine_reno_nevada,"University of Nevada, Reno School of Medicine",MD,MD program,"University of Nevada, Reno School of Medicine",Main campus,Reno,Nevada,NV,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,1971,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_geisel_school_of_medicine_at_dartmouth_hanover_new_hampshire,Geisel School of Medicine at Dartmouth,MD,MD program,Geisel School of Medicine at Dartmouth,Main campus,Hanover,New Hampshire,NH,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2028-29,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_cooper_medical_school_of_rowan_university_camden_new_jersey,Cooper Medical School of Rowan University,MD,MD program,Cooper Medical School of Rowan University,Main campus,Camden,New Jersey,NJ,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2028-29,2011,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_rutgers_new_jersey_medical_school_newark_new_jersey,Rutgers New Jersey Medical School,MD,MD program,Rutgers New Jersey Medical School,Main campus,Newark,New Jersey,NJ,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2026-27,1958,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_hackensack_meridian_school_of_medicine_nutley_new_jersey,Hackensack Meridian School of Medicine,MD,MD program,Hackensack Meridian School of Medicine,Main campus,Nutley,New Jersey,NJ,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,2018,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_rutgers_robert_wood_johnson_medical_school_piscataway_new_jersey,"Rutgers, Robert Wood Johnson Medical School",MD,MD program,"Rutgers, Robert Wood Johnson Medical School",Main campus,Piscataway,New Jersey,NJ,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2026-27,1966,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_new_mexico_school_of_medicine_albuquerque_new_mexico,University of New Mexico School of Medicine,MD,MD program,University of New Mexico School of Medicine,Main campus,Albuquerque,New Mexico,NM,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2025-26,1964,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_albany_medical_college_albany_new_york,Albany Medical College,MD,MD program,Albany Medical College,Main campus,Albany,New York,NY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2025-26,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_suny_downstate_health_sciences_university_college_of_medicine_brooklyn_new_york,SUNY Downstate Health Sciences University College of Medicine,MD,MD program,SUNY Downstate Health Sciences University College of Medicine,Main campus,Brooklyn,New York,NY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2028-29,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_jacobs_school_of_medicine_and_biomedical_sciences_at_the_university_at_buffalo_b,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,MD,MD program,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Main campus,Buffalo,New York,NY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2026-27,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_donald_and_barbara_zucker_school_of_medicine_at_hofstra_northwell_hempstead_new_,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,MD,MD program,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,Main campus,Hempstead,New York,NY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,2010,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_nyu_grossman_long_island_school_of_medicine_mineola_new_york,NYU Grossman Long Island School of Medicine,MD,MD program,NYU Grossman Long Island School of Medicine,Main campus,Mineola,New York,NY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,2019,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_albert_einstein_college_of_medicine_new_york_new_york,Albert Einstein College of Medicine,MD,MD program,Albert Einstein College of Medicine,Main campus,New York,New York,NY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2030-31,1955,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_cuny_school_of_medicine_new_york_new_york,CUNY School of Medicine,MD,MD program,CUNY School of Medicine,Main campus,New York,New York,NY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,2015,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_columbia_university_vagelos_college_of_physicians_and_surgeons_new_york_new_york,Columbia University Vagelos College of Physicians and Surgeons,MD,MD program,Columbia University Vagelos College of Physicians and Surgeons,Main campus,New York,New York,NY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2025-26,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_icahn_school_of_medicine_at_mount_sinai_new_york_new_york,Icahn School of Medicine at Mount Sinai,MD,MD program,Icahn School of Medicine at Mount Sinai,Main campus,New York,New York,NY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,1968,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_nyu_grossman_school_of_medicine_new_york_new_york,NYU Grossman School of Medicine,MD,MD program,NYU Grossman School of Medicine,Main campus,New York,New York,NY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2030-31,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_weill_cornell_medicine_new_york_new_york,Weill Cornell Medicine,MD,MD program,Weill Cornell Medicine,Main campus,New York,New York,NY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2025-26,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_rochester_school_of_medicine_and_dentistry_rochester_new_york,University of Rochester School of Medicine and Dentistry,MD,MD program,University of Rochester School of Medicine and Dentistry,Main campus,Rochester,New York,NY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2031-32,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_renaissance_school_of_medicine_at_stony_brook_university_stony_brook_new_york,Renaissance School of Medicine at Stony Brook University,MD,MD program,Renaissance School of Medicine at Stony Brook University,Main campus,Stony Brook,New York,NY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2026-27,1971,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_state_university_of_new_york_upstate_medical_university_alan_and_marlene_norton_,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,MD,MD program,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,Main campus,Syracuse,New York,NY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2026-27,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_new_york_medical_college_valhalla_new_york,New York Medical College,MD,MD program,New York Medical College,Main campus,Valhalla,New York,NY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2031-32,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
