applicant_profile_id,profile_name,profile_source,overall_rank,decision_rank,decision_rank_label,rank_band,rank_confidence,school_id,school_name,degree_type,city,state,state_abbrev,applicant_state_abbrev,admissions_fit_tier,application_bucket,dynamic_tier,suggested_funnel_bucket,overall_school_value,admissions_score,attendance_score,admissions_mcat_fit_score,admissions_gpa_fit_score,admissions_oos_friendliness_score,attendance_cost_score,four_year_happiness_score,regret_index_score,data_completeness_score,admissions_data_coverage,attendance_data_coverage,overall_data_coverage,profile_aamc_mcat_band,profile_aamc_gpa_band,profile_aamc_acceptance_rate,profile_aamc_acceptance_rate_band,school_mcat_for_fit,school_gpa_for_fit,published_mcat_average,published_gpa_average,published_mcat_band,published_gpa_band,stats_data_quality_rank,stats_data_quality_band,stats_data_confidence,stats_source_name,stats_source_url,cost_basis,cost_basis_adjusted,cost_data_confidence,debt_burden_score,excluded_from_rank,hard_no_flag,hard_no_reason,missing_score_inputs,score_warnings,top_positive_drivers,top_negative_drivers,top_positive_contributors,top_negative_contributors,missing_or_low_confidence_drivers,rank_summary,balanced_rank,balanced_score,balanced_coverage,prestige_maximizer_rank,prestige_maximizer_score,prestige_maximizer_coverage,lifestyle_maximizer_rank,lifestyle_maximizer_score,lifestyle_maximizer_coverage,financial_maximizer_rank,financial_maximizer_score,financial_maximizer_coverage,specialty_optionality_rank,specialty_optionality_score,specialty_optionality_coverage,admissions_realist_rank,admissions_realist_score,admissions_realist_coverage,application_unit_type,parent_school_name,campus_name,accreditation_status,manual_exclusion_flag,exclusion_reason,research_stage,data_confidence,source_name,source_url,last_verified_date,notes,academic_im_strength_score,academic_surgery_strength_score,admissions_clinical_fit_score,admissions_mission_fit_score,admissions_research_fit_score,airport_access_score,attendance_culture_score,attendance_curriculum_score,attendance_location_score,attendance_match_outcomes_score,attendance_prestige_score,attendance_research_score,cost_of_living_score,dating_score,derm_strength_score,ent_strength_score,family_access_score,hidden_curriculum_score,national_mobility_score,neurosurgery_strength_score,ophtho_strength_score,ortho_strength_score,outdoor_activities_score,plastics_strength_score,political_cultural_fit_score,residency_goal_alignment_score,social_life_score,weather_score,wellness_reputation_score
template_profile,Template Profile,public_template,65,65,Decision Rank 65,Research seriously,partial,md_robert_larner_m_d_college_of_medicine_at_the_university_of_vermont_burlington_ve,"Robert Larner, M.D. College of Medicine at the University of Vermont",MD,Burlington,Vermont,VT,,Unscored,Unscored,Unscored,75 serious candidates,3.90,,3.90,,,,3.9,,,0.95,0,15,45,,,,,512,3.7,512,3.7,510-513,3.60-3.79,1,high,assumed_match_review_third_party_candidate_close_agreement,ProspectiveDoctor; Shemmassian,http://www.med.uvm.edu/admissions; https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,105472,105472,aamc_public_report_safe_match,3.9,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,,Cost 3.9,,Cost 3.9,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,Cost is a weaker driver. Rank confidence is partial because scored input coverage is limited.,65,3.36,55,,,0,,,0,65,3.90,60,,,0,65,3.90,25,MD program,"Robert Larner, M.D. College of Medicine at the University of Vermont",Main campus,Full,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,65,65,Decision Rank 65,Research seriously,partial,md_the_warren_alpert_medical_school_of_brown_university_providence_rhode_island,The Warren Alpert Medical School of Brown University,MD,Providence,Rhode Island,RI,,Unscored,Unscored,Unscored,75 serious candidates,3.90,,3.90,,,,3.9,,,0.95,0,15,45,,,,,515.7,3.79,515.7,3.79,514-517,3.60-3.79,1,high,third_party_published_average_high_quality,ProspectiveDoctor; Shemmassian; The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/; https://www.brown.edu/academics/medical/admission/; https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,104340,104340,aamc_public_report_safe_match,3.9,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,,Cost 3.9,,Cost 3.9,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,Cost is a weaker driver. Rank confidence is partial because scored input coverage is limited.,65,3.36,55,,,0,,,0,65,3.90,60,,,0,65,3.90,25,MD program,The Warren Alpert Medical School of Brown University,Main campus,Full,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,65,65,Decision Rank 65,Research seriously,partial,md_university_of_louisville_school_of_medicine_louisville_kentucky,University of Louisville School of Medicine,MD,Louisville,Kentucky,KY,,Unscored,Unscored,Unscored,75 serious candidates,3.90,,3.90,,,,3.9,,,0.95,0,15,45,,,,,513.2,3.77,513.2,3.77,510-513,3.60-3.79,1,high,approved_third_party_candidate_major_conflict,ProspectiveDoctor; Shemmassian; The Match Guy,http://www.meded.uci.edu/admissions/index.asp; http://medschool.ucr.edu/admissions/; http://meded.ucsd.edu/asa/admissions/; http://meded.ucsf.edu/admissions; http://keck.usc.edu/education/md-program/admissions/; http://louisville.edu/medicine/admissions; https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/; https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,104894,104894,aamc_public_report_safe_match,3.9,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,,Cost 3.9,,Cost 3.9,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,Cost is a weaker driver. Rank confidence is partial because scored input coverage is limited.,65,3.36,55,,,0,,,0,65,3.90,60,,,0,65,3.90,25,MD program,University of Louisville School of Medicine,Main campus,Full,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,71,71,Decision Rank 71,Research seriously,partial,md_cooper_medical_school_of_rowan_university_camden_new_jersey,Cooper Medical School of Rowan University,MD,Camden,New Jersey,NJ,,Unscored,Unscored,Unscored,75 serious candidates,3.80,,3.80,,,,3.8,,,0.95,0,15,45,,,,,512,3.79,512,3.79,510-513,3.60-3.79,1,high,third_party_published_average_high_quality,ProspectiveDoctor; Shemmassian,http://www.rowan.edu/coopermed/students/admissions/; https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,106483,106483,aamc_public_report_safe_match,3.8,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,,Cost 3.8,,Cost 3.8,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,Cost is a weaker driver. Rank confidence is partial because scored input coverage is limited.,71,3.28,55,,,0,,,0,71,3.80,60,,,0,71,3.80,25,MD program,Cooper Medical School of Rowan University,Main campus,Full,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,71,71,Decision Rank 71,Research seriously,partial,md_johns_hopkins_university_school_of_medicine_baltimore_maryland,Johns Hopkins University School of Medicine,MD,Baltimore,Maryland,MD,,Unscored,Unscored,Unscored,75 serious candidates,3.80,,3.80,,,,3.8,,,0.95,0,15,45,,,,,513.7,3.83,513.7,3.83,514-517,Greater than 3.79,1,high,approved_third_party_candidate_major_conflict,ProspectiveDoctor; Shemmassian; The Match Guy,http://medicine.llu.edu/admissions; http://med.stanford.edu/md-admissions.html; https://medicine.iu.edu/education/md/admissions/; http://www2.tulane.edu/som/admissions/index.cfm; http://www.hopkinsmedicine.org/som/admissions/md/; http://admissions.med.wayne.edu/; http://www.slu.edu/medicine/admissions; https://medschool.duke.edu/education/student-services/office-admissions; https://medschool.vanderbilt.edu/md-admissions/; https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/; https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,105788,105788,aamc_public_report_safe_match,3.8,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,,Cost 3.8,,Cost 3.8,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,Cost is a weaker driver. Rank confidence is partial because scored input coverage is limited.,71,3.28,55,,,0,,,0,71,3.80,60,,,0,71,3.80,25,MD program,Johns Hopkins University School of Medicine,Main campus,Full,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,71,71,Decision Rank 71,Research seriously,partial,md_meharry_medical_college_school_of_medicine_nashville_tennessee,Meharry Medical College School of Medicine,MD,Nashville,Tennessee,TN,,Unscored,Unscored,Unscored,75 serious candidates,3.80,,3.80,,,,3.8,,,0.95,0,15,45,,,,,503,3.49,503,3.49,502-505,3.40-3.59,1,high,third_party_published_average_high_quality,ProspectiveDoctor; Shemmassian,http://www.mmc.edu/prospectivestudents/admissions/school-of-medicine/index.html; https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,106566,106566,aamc_public_report_safe_match,3.8,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,,Cost 3.8,,Cost 3.8,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,Cost is a weaker driver. Rank confidence is partial because scored input coverage is limited.,71,3.28,55,,,0,,,0,71,3.80,60,,,0,71,3.80,25,MD program,Meharry Medical College School of Medicine,Main campus,"Full, on probation",FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,71,71,Decision Rank 71,Research seriously,partial,md_thomas_f_frist_jr_college_of_medicine_at_belmont_university_nashville_tennessee,"Thomas F. Frist, Jr. College of Medicine at Belmont University",MD,Nashville,Tennessee,TN,,Unscored,Unscored,Unscored,75 serious candidates,3.80,,3.80,,,,3.8,,,0.95,0,15,45,,,,,,,,,,,,,,,,105639,105639,aamc_public_report_safe_match,3.8,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing school MCAT; missing school GPA; missing applicant state for OOS fit,,Cost 3.8,,Cost 3.8,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing school MCAT; missing school GPA; missing applicant state for OOS fit,Cost is a weaker driver. Rank confidence is partial because scored input coverage is limited.,71,3.28,55,,,0,,,0,71,3.80,60,,,0,71,3.80,25,MD program,"Thomas F. Frist, Jr. College of Medicine at Belmont University",Main campus,Preliminary,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,71,71,Decision Rank 71,Research seriously,partial,md_university_of_alabama_at_birmingham_marnix_e_heersink_school_of_medicine_birming,University of Alabama at Birmingham Marnix E. Heersink School of Medicine,MD,Birmingham,Alabama,AL,,Unscored,Unscored,Unscored,75 serious candidates,3.80,,3.80,,,,3.8,,,0.95,0,15,45,,,,,513,3.91,513,3.91,510-513,Greater than 3.79,4,review,assumed_match_no_match_cycletrack_context_only_single_source,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer/school/Alabama,105891,105891,aamc_public_report_safe_match,3.8,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,,Cost 3.8,,Cost 3.8,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,Cost is a weaker driver. Rank confidence is partial because scored input coverage is limited.,71,3.28,55,,,0,,,0,71,3.80,60,,,0,71,3.80,25,MD program,University of Alabama at Birmingham Marnix E. Heersink School of Medicine,Main campus,Full,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,71,71,Decision Rank 71,Research seriously,partial,md_university_of_arkansas_for_medical_sciences_college_of_medicine_little_rock_arka,University of Arkansas for Medical Sciences College of Medicine,MD,Little Rock,Arkansas,AR,,Unscored,Unscored,Unscored,75 serious candidates,3.80,,3.80,,,,3.8,,,0.95,0,15,45,,,,,508,3.84,508,3.84,506-509,Greater than 3.79,1,high,third_party_published_average_high_quality,ProspectiveDoctor; Shemmassian; The Match Guy,http://medicine.uams.edu/for-medical-school-applicants/; https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/; https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,106510,106510,aamc_public_report_safe_match,3.8,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,,Cost 3.8,,Cost 3.8,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,Cost is a weaker driver. Rank confidence is partial because scored input coverage is limited.,71,3.28,55,,,0,,,0,71,3.80,60,,,0,71,3.80,25,MD program,University of Arkansas for Medical Sciences College of Medicine,Main campus,Full,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,71,71,Decision Rank 71,Research seriously,partial,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,MD,Minneapolis,Minnesota,MN,,Unscored,Unscored,Unscored,75 serious candidates,3.80,,3.80,,,,3.8,,,0.95,0,15,45,,,,,509.5,3.77,509.5,3.77,510-513,3.60-3.79,2,medium,assumed_match_review_third_party_candidate_major_conflict,ProspectiveDoctor; Shemmassian,https://www.med.umn.edu/admissions; https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,106325,106325,aamc_public_report_safe_match,3.8,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,,Cost 3.8,,Cost 3.8,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,Cost is a weaker driver. Rank confidence is partial because scored input coverage is limited.,71,3.28,55,,,0,,,0,71,3.80,60,,,0,71,3.80,25,MD program,University of Minnesota Medical School,Main campus,Full,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,71,71,Decision Rank 71,Research seriously,partial,md_university_of_nevada_reno_school_of_medicine_reno_nevada,"University of Nevada, Reno School of Medicine",MD,Reno,Nevada,NV,,Unscored,Unscored,Unscored,75 serious candidates,3.80,,3.80,,,,3.8,,,0.95,0,15,45,,,,,511.5,3.82,511.5,3.82,510-513,Greater than 3.79,2,medium,approved_third_party_candidate_major_conflict,ProspectiveDoctor; Shemmassian; The Match Guy,http://www.uab.edu/medicine/home/future-students/admissions; http://www.ucdmc.ucdavis.edu/mdprogram/admissions/index.html; http://www.ucdenver.edu/academics/colleges/medicalschool/education/Admissions/Pages/admissions.aspx; http://admissions.med.miami.edu/md-programs/general-md/; http://www.kumc.edu/school-of-medicine/education/admissions.html; http://www.medschool.umaryland.edu/admissions/MD-Application/; http://med.unr.edu/admissions; http://medschool.pitt.edu/admissions/index.aspx; https://medicine.utah.edu/students/programs/md/admissions/; https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/; https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,105691,105691,aamc_public_report_safe_match,3.8,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,,Cost 3.8,,Cost 3.8,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit,Cost is a weaker driver. Rank confidence is partial because scored input coverage is limited.,71,3.28,55,,,0,,,0,71,3.80,60,,,0,71,3.80,25,MD program,"University of Nevada, Reno School of Medicine",Main campus,Full,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
