applicant_profile_id,profile_name,profile_source,school_id,school_name,score_model,score_group,component_column,component_label,raw_applicant_value,raw_school_value,applicant_value_band,school_value_band,delta_value,delta_band,raw_context,normalized_score,component_weight,weight_basis,weighted_contribution,component_coverage_status,source_type,source_name,source_url,data_confidence,formula_note,missing_reason,warning
template_profile,Template Profile,public_template,do_lecom_lake_erie_college_of_osteopathic_medicine_erie_erie_pennsylvania,Lake Erie College of Osteopathic Medicine – Erie,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_lecom_jacksonville_lake_erie_college_of_osteopathic_medicine_jacksonville_jackso,Lake Erie College of Osteopathic Medicine – Jacksonville,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_lecom_jacksonville_lake_erie_college_of_osteopathic_medicine_jacksonville_jackso,Lake Erie College of Osteopathic Medicine – Jacksonville,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_lecom_jacksonville_lake_erie_college_of_osteopathic_medicine_jacksonville_jackso,Lake Erie College of Osteopathic Medicine – Jacksonville,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_lecom_seton_hill_lake_erie_college_of_osteopathic_medicine_seton_hill_greensburg,Lake Erie College of Osteopathic Medicine – Seton Hill,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_lecom_seton_hill_lake_erie_college_of_osteopathic_medicine_seton_hill_greensburg,Lake Erie College of Osteopathic Medicine – Seton Hill,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_lecom_seton_hill_lake_erie_college_of_osteopathic_medicine_seton_hill_greensburg,Lake Erie College of Osteopathic Medicine – Seton Hill,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_lucom_liberty_university_college_of_osteopathic_medicine_lynchburg_virginia,Liberty University College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_lucom_liberty_university_college_of_osteopathic_medicine_lynchburg_virginia,Liberty University College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_lucom_liberty_university_college_of_osteopathic_medicine_lynchburg_virginia,Liberty University College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_lmu_dcom_lincoln_memorial_university_debusk_college_of_osteopathic_medicine_harr,Lincoln Memorial University-DeBusk College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_lmu_dcom_lincoln_memorial_university_debusk_college_of_osteopathic_medicine_harr,Lincoln Memorial University-DeBusk College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_lmu_dcom_lincoln_memorial_university_debusk_college_of_osteopathic_medicine_harr,Lincoln Memorial University-DeBusk College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_lmu_dcom_knoxville_lincoln_memorial_university_debusk_college_of_osteopathic_med,Lincoln Memorial University-DeBusk College of Osteopathic Medicine – Knoxville,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_lmu_dcom_knoxville_lincoln_memorial_university_debusk_college_of_osteopathic_med,Lincoln Memorial University-DeBusk College of Osteopathic Medicine – Knoxville,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
