severity,file,row_id,field,message,suggested_fix
warning,data/school_master.csv,md_geisinger_commonwealth_school_of_medicine_scranton_pennsylvania,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_the_warren_alpert_medical_school_of_brown_university_providence_rhode_island,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_medical_university_of_south_carolina_college_of_medicine_charleston_south_caroli,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_south_carolina_kay_and_c_edward_floyd_m_d_school_of_medicine_colum,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_south_carolina_school_of_medicine_greenville_greenville_south_caro,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_south_dakota_sanford_school_of_medicine_vermillion_south_dakota,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_east_tennessee_state_university_james_h_quillen_college_of_medicine_johnson_city,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_meharry_medical_college_school_of_medicine_nashville_tennessee,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_thomas_f_frist_jr_college_of_medicine_at_belmont_university_nashville_tennessee,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_vanderbilt_university_school_of_medicine_nashville_tennessee,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_dell_medical_school_university_of_texas_at_austin_austin_texas,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_texas_a_and_m_university_naresh_k_vashisht_college_of_medicine_college_station_t,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_texas_southwestern_medical_school_dallas_texas,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_texas_rio_grande_valley_school_of_medicine_edinburg_texas,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_paul_l_foster_school_of_medicine_texas_tech_university_health_sciences_center_at,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_anne_burnett_marion_school_of_medicine_at_texas_christian_university_fort_worth_,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_texas_medical_branch_john_sealy_school_of_medicine_galveston_texas,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_baylor_college_of_medicine_school_of_medicine_houston_texas,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_mcgovern_medical_school_at_uthealth_houston_houston_texas,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_houston_tilman_j_fertitta_family_college_of_medicine_houston_texas,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_spencer_fox_eccles_school_of_medicine_at_the_university_of_utah_salt_lake_city_u,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_robert_larner_m_d_college_of_medicine_at_the_university_of_vermont_burlington_ve,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_virginia_school_of_medicine_charlottesville_virginia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_eastern_virginia_medical_school_at_old_dominion_university_norfolk_virginia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_virginia_commonwealth_university_school_of_medicine_richmond_virginia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_virginia_tech_carilion_school_of_medicine_roanoke_virginia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_washington_school_of_medicine_seattle_washington,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_washington_state_university_elson_s_floyd_college_of_medicine_spokane_washington,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_marshall_university_joan_c_edwards_school_of_medicine_huntington_west_virginia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_west_virginia_university_school_of_medicine_morgantown_west_virginia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_wisconsin_school_of_medicine_and_public_health_madison_wisconsin,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_medical_college_of_wisconsin_milwaukee_wisconsin,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
