source_table,source_row_number,source_school_name,source_state,source_degree_type,best_school_id,best_school_name,best_match_score,second_school_id,second_school_name,second_match_score,match_label,review_reason,recommended_action
all_comparable_mcat_gpa_sources.csv,341,The University of Vermont Larner College of Medicine,,,md_robert_larner_m_d_college_of_medicine_at_the_university_of_vermont_burlington_ve,"Robert Larner, M.D. College of Medicine at the University of Vermont",0.884,md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,0.8,review,below_safe_threshold,review candidate stats match
all_comparable_mcat_gpa_sources.csv,351,Boston University Sch of Med,,,md_georgetown_university_school_of_medicine_washington_district_of_columbia,Georgetown University School of Medicine,0.742,md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,0.733,no_match,low_match_score,review candidate stats match
all_comparable_mcat_gpa_sources.csv,354,California University of Science and Medicine,,,md_california_university_of_science_and_medicine_school_of_medicine_colton_californ,California University of Science and Medicine - School of Medicine,0.916,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",0.815,review,below_safe_threshold,review candidate stats match
all_comparable_mcat_gpa_sources.csv,358,Dalhousie University Faculty of Medicine,,,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,0.765,md_saint_louis_university_school_of_medicine_st_louis_missouri,Saint Louis University School of Medicine,0.747,review,ambiguous_match_gap,review candidate stats match
all_comparable_mcat_gpa_sources.csv,362,Eastern Virginia Medical School,,,md_virginia_tech_carilion_school_of_medicine_roanoke_virginia,Virginia Tech Carilion School of Medicine,0.725,md_eastern_virginia_medical_school_at_old_dominion_university_norfolk_virginia,Eastern Virginia Medical School at Old Dominion University,0.721,no_match,low_match_score,review candidate stats match
all_comparable_mcat_gpa_sources.csv,381,"Max Rady College of Medicine, Rady Faculty of Health Sciences, University of Manitoba",,,md_suny_downstate_health_sciences_university_college_of_medicine_brooklyn_new_york,SUNY Downstate Health Sciences University College of Medicine,0.724,do_bucom_baptist_health_sciences_university_college_of_osteopathic_medicine_memphis,Baptist Health Sciences University College of Osteopathic Medicine,0.682,no_match,low_match_score,review candidate stats match
all_comparable_mcat_gpa_sources.csv,383,McGill University Faculty of Medicine,,,md_mercer_university_school_of_medicine_macon_georgia,Mercer University School of Medicine,0.746,md_university_of_illinois_college_of_medicine_chicago_illinois,University of Illinois College of Medicine,0.743,no_match,low_match_score,review candidate stats match
all_comparable_mcat_gpa_sources.csv,39,Rush Medical College of Rush University,,,md_rush_medical_college_of_rush_university_medical_center_chicago_illinois,Rush Medical College of Rush University Medical Center,0.899,md_roseman_university_college_of_medicine_las_vegas_nevada,Roseman University College of Medicine,0.818,review,below_safe_threshold,review candidate stats match
all_comparable_mcat_gpa_sources.csv,390,New York University Grossman School of Medicine,,,md_emory_university_school_of_medicine_atlanta_georgia,Emory University School of Medicine,0.789,md_nyu_grossman_school_of_medicine_new_york_new_york,NYU Grossman School of Medicine,0.778,review,ambiguous_match_gap,review candidate stats match
all_comparable_mcat_gpa_sources.csv,391,Northeast Ohio Medical University,,,md_northeast_ohio_medical_university_college_of_medicine_rootstown_ohio,Northeast Ohio Medical University College of Medicine,0.795,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.735,review,below_safe_threshold,review candidate stats match
all_comparable_mcat_gpa_sources.csv,392,Northern Ontario School of Medicine,,,md_morehouse_school_of_medicine_atlanta_georgia,Morehouse School of Medicine,0.702,md_northwestern_university_feinberg_school_of_medicine_chicago_illinois,Northwestern University Feinberg School of Medicine,0.7,no_match,low_match_score,review candidate stats match
all_comparable_mcat_gpa_sources.csv,398,Perelman School of Medicine at the University of Pennsylvania,,,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,md_mercer_university_school_of_medicine_macon_georgia,Mercer University School of Medicine,0.741,review,below_safe_threshold,review candidate stats match
all_comparable_mcat_gpa_sources.csv,399,Queen’s University Faculty of Health Sciences,,,md_university_of_north_dakota_school_of_medicine_and_health_sciences_grand_forks_no,University of North Dakota School of Medicine and Health Sciences,0.708,md_oregon_health_and_science_university_school_of_medicine_portland_oregon,Oregon Health & Science University School of Medicine,0.674,no_match,low_match_score,review candidate stats match
all_comparable_mcat_gpa_sources.csv,405,State University of New York Upstate Medical University,,,md_state_university_of_new_york_upstate_medical_university_alan_and_marlene_norton_,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,0.738,md_wayne_state_university_school_of_medicine_detroit_michigan,Wayne State University School of Medicine,0.684,no_match,low_match_score,review candidate stats match
all_comparable_mcat_gpa_sources.csv,406,TCU and UNTHSC School of Medicine,,,md_cuny_school_of_medicine_new_york_new_york,CUNY School of Medicine,0.826,md_tufts_university_school_of_medicine_boston_massachusetts,Tufts University School of Medicine,0.759,review,below_safe_threshold,review candidate stats match
all_comparable_mcat_gpa_sources.csv,408,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,,,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,0.863,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.755,review,below_safe_threshold,review candidate stats match
all_comparable_mcat_gpa_sources.csv,41,University of Chicago Pritzker School of Medicine,,,md_loyola_university_chicago_stritch_school_of_medicine_maywood_illinois,Loyola University Chicago Stritch School of Medicine,0.826,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.79,review,below_safe_threshold,review candidate stats match
all_comparable_mcat_gpa_sources.csv,410,The University of Western Ontario - Schulich School of Medicine & Dentistry,,,md_university_of_rochester_school_of_medicine_and_dentistry_rochester_new_york,University of Rochester School of Medicine and Dentistry,0.785,md_case_western_reserve_university_school_of_medicine_cleveland_ohio,Case Western Reserve University School of Medicine,0.704,review,below_safe_threshold,review candidate stats match
all_comparable_mcat_gpa_sources.csv,414,University of Alabama School of Medicine,,,md_loma_linda_university_school_of_medicine_loma_linda_california,Loma Linda University School of Medicine,0.873,md_university_of_maryland_school_of_medicine_baltimore_maryland,University of Maryland School of Medicine,0.87,review,ambiguous_match_gap,review candidate stats match
all_comparable_mcat_gpa_sources.csv,415,University of Alberta Faculty of Medicine and Dentistry,,,md_university_of_rochester_school_of_medicine_and_dentistry_rochester_new_york,University of Rochester School of Medicine and Dentistry,0.769,md_university_of_kentucky_college_of_medicine_lexington_kentucky,University of Kentucky College of Medicine,0.691,review,below_safe_threshold,review candidate stats match
all_comparable_mcat_gpa_sources.csv,427,University of Houston College of Medicine,,,md_howard_university_college_of_medicine_washington_district_of_columbia,Howard University College of Medicine,0.87,md_university_of_illinois_college_of_medicine_chicago_illinois,University of Illinois College of Medicine,0.845,review,ambiguous_match_gap,review candidate stats match
all_comparable_mcat_gpa_sources.csv,434,University of Massachusetts Medical School,,,md_university_of_massachusetts_t_h_chan_school_of_medicine_worcester_massachusetts,University of Massachusetts T.H. Chan School of Medicine,0.841,md_university_of_michigan_medical_school_ann_arbor_michigan,University of Michigan Medical School,0.795,review,below_safe_threshold,review candidate stats match
all_comparable_mcat_gpa_sources.csv,44,University of Iowa Carver College of Medicine,,,md_howard_university_college_of_medicine_washington_district_of_columbia,Howard University College of Medicine,0.849,md_university_of_iowa_roy_j_and_lucille_a_carver_college_of_medicine_iowa_city_iowa,University of Iowa Roy J. and Lucille A. Carver College of Medicine,0.83,review,ambiguous_match_gap,review candidate stats match
all_comparable_mcat_gpa_sources.csv,440,University of North Carolina at Chapel Hill School of Medicine,,,md_university_of_north_carolina_school_of_medicine_chapel_hill_north_carolina,University of North Carolina School of Medicine,0.872,md_university_of_south_carolina_school_of_medicine_greenville_greenville_south_caro,"University of South Carolina School of Medicine, Greenville",0.762,review,below_safe_threshold,review candidate stats match
all_comparable_mcat_gpa_sources.csv,442,University of Ottawa Faculty of Medicine,,,md_university_of_oklahoma_college_of_medicine_oklahoma_city_oklahoma,University of Oklahoma College of Medicine,0.743,md_university_of_georgia_school_of_medicine_athens_georgia,University of Georgia School of Medicine,0.735,no_match,low_match_score,review candidate stats match
all_comparable_mcat_gpa_sources.csv,444,University of Puerto Rico School of Medicine,,,md_university_of_new_mexico_school_of_medicine_albuquerque_new_mexico,University of New Mexico School of Medicine,0.853,md_mercer_university_school_of_medicine_macon_georgia,Mercer University School of Medicine,0.845,review,ambiguous_match_gap,review candidate stats match
all_comparable_mcat_gpa_sources.csv,446,University of Saskatchewan College of Medicine,,,md_roseman_university_college_of_medicine_las_vegas_nevada,Roseman University College of Medicine,0.853,md_university_of_nebraska_college_of_medicine_omaha_nebraska,University of Nebraska College of Medicine,0.842,review,ambiguous_match_gap,review candidate stats match
all_comparable_mcat_gpa_sources.csv,447,University of South Carolina School of Medicine Columbia,,,md_university_of_north_carolina_school_of_medicine_chapel_hill_north_carolina,University of North Carolina School of Medicine,0.857,md_university_of_south_carolina_school_of_medicine_greenville_greenville_south_caro,"University of South Carolina School of Medicine, Greenville",0.843,review,ambiguous_match_gap,review candidate stats match
all_comparable_mcat_gpa_sources.csv,450,University of Texas Medical Branch School of Medicine,,,md_university_of_texas_medical_branch_john_sealy_school_of_medicine_galveston_texas,University of Texas Medical Branch John Sealy School of Medicine,0.895,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.824,review,below_safe_threshold,review candidate stats match
all_comparable_mcat_gpa_sources.csv,452,University of Toronto Faculty of Medicine,,,md_roseman_university_college_of_medicine_las_vegas_nevada,Roseman University College of Medicine,0.743,md_university_of_colorado_school_of_medicine_denver_colorado,University of Colorado School of Medicine,0.743,no_match,low_match_score,review candidate stats match
all_comparable_mcat_gpa_sources.csv,458,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,,,md_alice_l_walton_school_of_medicine_bentonville_arkansas,Alice L. Walton School of Medicine,0.625,md_wake_forest_university_school_of_medicine_winston_salem_north_carolina,Wake Forest University School of Medicine,0.614,no_match,low_match_score,review candidate stats match
all_comparable_mcat_gpa_sources.csv,466,A.T. Still University of Health Sciences (Arizona),,,do_atsu_soma_a_t_still_university_school_of_osteopathic_medicine_in_arizona_mesa_ar,"A.T. Still University, School of Osteopathic Medicine in Arizona",0.757,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.654,review,below_safe_threshold,review candidate stats match
all_comparable_mcat_gpa_sources.csv,467,A.T. Still University of Health Sciences (Kirksville),,,do_atsu_kcom_a_t_still_university_kirksville_college_of_osteopathic_medicine_kirksv,A.T. Still University – Kirksville College of Osteopathic Medicine,0.71,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.654,no_match,low_match_score,review candidate stats match
