school_id,school_name,degree_type,candidate_source_url,candidate_source_title,candidate_source_type,source_host,official_domain_status,official_domain_score,fetch_status,extraction_status,review_status,review_reason,evidence_text,recommended_action,last_checked,notes
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,https://uthsc.edu/medicine/admissions/roster/documents/2016-entering-class.pdf,Sitemap stats-like URL,pdf_report,uthsc.edu,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,https://uthsc.edu/medicine/admissions/roster/documents/2017-entering-class-list.pdf,Sitemap stats-like URL,pdf_report,uthsc.edu,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,https://uthsc.edu/medicine/admissions/roster/documents/2018-entering-class-list.pdf,Sitemap stats-like URL,pdf_report,uthsc.edu,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,https://uthsc.edu/medicine/admissions/roster/documents/2019-entering-class.pdf,Sitemap stats-like URL,pdf_report,uthsc.edu,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,https://uthsc.edu/medicine/admissions/roster/documents/2020-entering-class.pdf,Sitemap stats-like URL,pdf_report,uthsc.edu,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,https://uthsc.edu/medicine/student-affairs/documents/composites-residency/uthsc-com-2023-entering-class-composite.pdf,Sitemap stats-like URL,pdf_report,uthsc.edu,official_school_domain,1.00,fetch_failed_http_401,fetch_failed_http_401,needs_review,fetch_failed_http_401,,Review source manually.,2026-06-08,HTTP Error 401: Unauthorized
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,https://uthsc.edu/medicine/test/chattanooga/gme/fast-facts.php,Sitemap stats-like URL,class_profile,uthsc.edu,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,https://www.uthsc.edu/Medicine/Admissions/index.php,Admissions | College of Medicine | UTHSC,school_homepage,uthsc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,https://www.uthsc.edu/medicine/admissions/class-profiles.php,Profile of Admitted Class | Admissions | College of Medicine | UTHSC,class_profile,uthsc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_texas_rio_grande_valley_school_of_medicine_edinburg_texas,University of Texas Rio Grande Valley School of Medicine,MD,http://www.utrgv.edu/school-of-medicine/admissions-and-aid/index.htm,Page Not Found | UTRGV,annual_report,utrgv.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,MD,http://www.utsouthwestern.edu/education/medical-school/admissions/,"Medical School Admissions: UT Southwestern - Dallas, TX",class_profile,utsouthwestern.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_toledo_college_of_medicine_and_life_sciences_toledo_ohio,University of Toledo College of Medicine and Life Sciences,MD,https://www.utoledo.edu/med/md/,MD Programs,class_profile,utoledo.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,MD,https://med.virginia.edu/admissions/,Admissions - MD Program University of Virginia School of Medicine Search Icon down-arrow University of Virginia School of Medicine linkedin icon facebook twitter youtube,school_homepage,med.virginia.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,MD,https://med.virginia.edu/home-2/2021-2022_annual-report_homepage-slider2_821x448/,2021-2022_annual-report_homepage-slider2_821x448 - University of Virginia School of Medicine University of Virginia School of Medicine Search Icon down-arrow University of Virginia School of Medicine linkedin icon facebook twitter youtube,annual_report,med.virginia.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,MD,https://med.virginia.edu/home-2/2021-2022_annual-report_homepage-slider_821x448/,2021-2022_annual-report_homepage-slider_821x448 - University of Virginia School of Medicine University of Virginia School of Medicine Search Icon down-arrow University of Virginia School of Medicine linkedin icon facebook twitter youtube,annual_report,med.virginia.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,MD,https://med.virginia.edu/home-2/2023-annual-report-cover-with-drop-shadow-gray-bkgrd-2x1/,2023 Annual Report cover with drop shadow gray bkgrd 2x1 - University of Virginia School of Medicine University of Virginia School of Medicine Search Icon down-arrow University of Virginia School of Medicine linkedin icon facebook twitter youtube,annual_report,med.virginia.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,MD,https://med.virginia.edu/home-2/2024-annual-report-on-gray-woodgrain-tabletop-2/,2024 annual report on gray woodgrain tabletop - University of Virginia School of Medicine University of Virginia School of Medicine Search Icon down-arrow University of Virginia School of Medicine linkedin icon facebook twitter youtube,annual_report,med.virginia.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,MD,https://med.virginia.edu/home-2/2024-annual-report-on-gray-woodgrain-tabletop/,2024 annual report on gray woodgrain tabletop - University of Virginia School of Medicine University of Virginia School of Medicine Search Icon down-arrow University of Virginia School of Medicine linkedin icon facebook twitter youtube,annual_report,med.virginia.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_washington_school_of_medicine_seattle_washington,University of Washington School of Medicine,MD,http://www.uwmedicine.org/education/md-program/admissions,University of Washington School of Medicine,admissions_page,uwmedicine.org,official_school_domain,1.00,fetch_failed_http_403,fetch_failed_http_403,needs_review,fetch_failed_http_403,,Review source manually.,2026-06-08,HTTP Error 403: Forbidden
md_university_of_wisconsin_school_of_medicine_and_public_health_madison_wisconsin,University of Wisconsin School of Medicine and Public Health,MD,http://www.med.wisc.edu/education/md/admissions/main/102,MD Admissions - School of Medicine and Public Health,class_profile,med.wisc.edu,official_school_domain,1.00,fetched,needs_review_partial_stats,needs_review,partial_stats,"riteria Letters of recommendation Technical standards Admissions Decisions Accepted Applicants Reapplying Admissions Statistics 7744 Total applications 176 Entering class students 3.78 Average cumulative GPA More Entering Class Stats Tuition and Aid From tuition to financial wellness to scholarships, find all the information you need to be financially prepared to attend medical school",Review source manually; accepted rows require both MCAT and GPA.,2026-06-08,Only one MCAT/GPA value was extracted or source is below official-domain threshold.
md_university_of_wisconsin_school_of_medicine_and_public_health_madison_wisconsin,University of Wisconsin School of Medicine and Public Health,MD,https://www.med.wisc.edu/about-us/facts-and-figures/,About Us - Facts and Figures - School of Medicine and Public Health,annual_report,med.wisc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_wisconsin_school_of_medicine_and_public_health_madison_wisconsin,University of Wisconsin School of Medicine and Public Health,MD,https://www.med.wisc.edu/news/warm-rural-medicine-program-2018-entering-class/,Wisconsin Academy for Rural Medicine welcomes new students - School of Medicine and Public Health,annual_report,med.wisc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_wisconsin_school_of_medicine_and_public_health_madison_wisconsin,University of Wisconsin School of Medicine and Public Health,MD,https://www.med.wisc.edu/research/facts-and-figures/,Research - Research Facts and Figures - School of Medicine and Public Health,annual_report,med.wisc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_vanderbilt_university_school_of_medicine_nashville_tennessee,Vanderbilt University School of Medicine,MD,https://medschool.vanderbilt.edu/2022/06/30/meet-the-vanderbilt-mstp-incoming-class-of-2022/,Meet the Vanderbilt MSTP Incoming Class of 2022! | School of Medicine | Vanderbilt University,school_homepage,medschool.vanderbilt.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_vanderbilt_university_school_of_medicine_nashville_tennessee,Vanderbilt University School of Medicine,MD,https://medschool.vanderbilt.edu/md-admissions/,MD Program | School of Medicine | Vanderbilt University,school_homepage,medschool.vanderbilt.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_virginia_commonwealth_university_school_of_medicine_richmond_virginia,Virginia Commonwealth University School of Medicine,MD,http://www.medschool.vcu.edu/about/annual-reports/,Annual Reports - VCU School of Medicine,annual_report,medschool.vcu.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_virginia_commonwealth_university_school_of_medicine_richmond_virginia,Virginia Commonwealth University School of Medicine,MD,http://www.medschool.vcu.edu/admissions/md/,Admissions VCU School of Medicine,annual_report,medschool.vcu.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_virginia_commonwealth_university_school_of_medicine_richmond_virginia,Virginia Commonwealth University School of Medicine,MD,https://medschool.vcu.edu/about/annual-reports/,Annual Reports - VCU School of Medicine,annual_report,medschool.vcu.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_wayne_state_university_school_of_medicine_detroit_michigan,Wayne State University School of Medicine,MD,http://admissions.med.wayne.edu/,M.D. Admissions - Wayne State University Wayne State University Warrior strong facebook instagram youtube flickr linkedin,annual_report,admissions.med.wayne.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_west_virginia_university_school_of_medicine_morgantown_west_virginia,West Virginia University School of Medicine,MD,http://medicine.hsc.wvu.edu/md-admissions/,M.D. Admissions | School of Medicine | West Virginia University West Virginia University,class_profile,medicine.hsc.wvu.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_west_virginia_university_school_of_medicine_morgantown_west_virginia,West Virginia University School of Medicine,MD,http://medicine.hsc.wvu.edu/md-admissions/2029-class-profile/,2029 Class Profile | School of Medicine | West Virginia University West Virginia University,class_profile,medicine.hsc.wvu.edu,official_school_domain,1.00,fetched,needs_review_partial_stats,needs_review,partial_stats,: 543 Class Profile Class Size: 115 WV Residents: 47% OOS Residents: 53% Male: 57% Female: 43% Metrics Average BCPM GPA: 3.80 Average Postbac BCPM: 3.86 Average Masters BCPM: 3.89 Average MCAT Total: 511 Chemical and Physical Foundations of Biological Systems: 128 Critical Analysis and Reasoning Skills: 127 Biological and Biochemical Foundations of Living Systems: 128 Psychologica,Review source manually; accepted rows require both MCAT and GPA.,2026-06-08,Only one MCAT/GPA value was extracted or source is below official-domain threshold.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,http://medicine.yale.edu/education/admissions/,Yale School of Medicine,admissions_page,medicine.yale.edu,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/education/paonline/current-students/class-profile/,Class Profile – Class of 2026 | Physician Assistant Online Program,class_profile,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/internal-medicine/about/annual-report/,Internal Medicine Year-in-Review | Internal Medicine,annual_report,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/internal-medicine/about/annual-report/issue/,Sitemap stats-like URL,annual_report,medicine.yale.edu,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/internal-medicine/geriatrics/patient-and-caregiver-resources/retirement/financial-and-legal-facts-and-figures/,Financial and Legal Facts & Figures | Geriatrics,annual_report,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/keck/nida/general/factsheet/,Yale/NIDA Neuroproteomics Center Fact Sheet | Yale/NIDA Neuroproteomics Center,school_homepage,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/md-program/admissions/how-to-apply/,How to Apply | MD Program,pdf_report,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/neurology/about/annual-reports/,Annual Reports | Neurology,annual_report,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/news-article/2021-2022-annual-report-clinical-affairs/,Clinical Affairs | Yale School of Medicine,annual_report,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/news-article/2021-2022-annual-report-department-vital-stats/,Department Vital Stats | Yale School of Medicine,annual_report,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/news-article/department-of-neurology-annual-report-2020-2022/,Department of Neurology Annual Report 2020-2022 | Yale School of Medicine,annual_report,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/news-article/smilow-cancer-hospital-breast-surgeon-explains-the-facts-on-male-breast-cancer/,Smilow Cancer Hospital Breast Surgeon Explains the Facts on Male Breast Cancer | Yale School of Medicine,annual_report,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/news-article/student-profile-haley-allcroft-mph-23/,"Student Profile: Haley Allcroft, M.P.H. ’23 (Chronic Disease Epidemiology) | Yale School of Medicine",class_profile,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/news-article/student-profile-kingsley-cruickshank-mph-22/,"Student Profile: Kingsley Cruickshank, M.P.H. ’22 (Advanced Professional Program) | Yale School of Medicine",class_profile,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/news-article/student-profile-megan-pinaire-mph-22/,"Student Profile: Megan Pinaire, M.P.H. ’22 (Biostatistics) | Yale School of Medicine",class_profile,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/news-article/student-profile-phoenix-rongcan-sun-mph-22/,"Student Profile: Phoenix Rongcan Sun, MPH ’22 (Environmental Health Sciences) | Yale School of Medicine",class_profile,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/news-article/student-profile-sunny-sun-mph-23-social-and-behavioral-sciences/,"Student Profile: Sunny Sun, M.P.H. ’23 (Social and Behavioral Sciences) | Yale School of Medicine",class_profile,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/news-article/student-profile-tyler-kellenberger-mph-22/,"Student Profile: Tyler Kellenberger, M.P.H. ’22 (Health Care Management) | Yale School of Medicine",class_profile,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/news-article/student-profile-yicong-liu-mph-22/,"Student Profile: Yicong Liu, M.P.H. ’22 (Epidemiology of Microbial Diseases) | Yale School of Medicine",class_profile,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/pa/admissions/statistics/,Admissions Statistics | Physician Associate Program,admissions_statistics,medicine.yale.edu,official_school_domain,1.00,fetched,rejected_non_md_program_context,needs_review,non_md_program_context,"ioned in other portions of the website, each application is reviewed and evaluated individually. Metric Measure Total applications 1233 Total interviewed 160 Total matriculants 39 Average overall GPA 3.83 (range 3.41- 4.00) Average overall science GPA 3.78 (range 3.18- 4.0) Mean GRE percentiles Verbal - 78 Quantitative - 64 Analytical - 79 Average healthcare hours 2184 (range 500-4",Do not apply to MD admissions stats; source appears to describe another program.,2026-06-08,Rejected because the official source appears to describe a non-MD program.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,https://medicine.yale.edu/psychiatry/research/clinics-and-programs/tobacco-research/try/quickfacts/,Quick Facts & Resources | Psychiatry,annual_report,medicine.yale.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
