review_id,review_status,review_reason,source_table,source_row_number,source_school_name,source_state,source_degree_type,school_id,school_name,match_score,second_match_score,recommended_action,created_date,resolved_date,resolution_notes
cycletrack_lor_links_csv_325_wright_state_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,325,Wright State University,,MD,md_boonshoft_school_of_medicine_wright_state_university_dayton_ohio,Boonshoft School of Medicine Wright State University,0.639,0.594,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_326_wright_state_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,326,Wright State University,,MD,md_boonshoft_school_of_medicine_wright_state_university_dayton_ohio,Boonshoft School of Medicine Wright State University,0.639,0.594,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_329_a_t_still_university_of_health_sciences_arizona__below_safe_threshold,open,below_safe_threshold,cycletrack_lor_links.csv,329,A.T. Still University of Health Sciences (Arizona),,DO,do_atsu_soma_a_t_still_university_school_of_osteopathic_medicine_in_arizona_mesa_ar,"A.T. Still University, School of Osteopathic Medicine in Arizona",0.757,0.615,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_330_a_t_still_university_of_health_sciences_kirksville__low_match_score,open,low_match_score,cycletrack_lor_links.csv,330,A.T. Still University of Health Sciences (Kirksville),,DO,do_atsu_kcom_a_t_still_university_kirksville_college_of_osteopathic_medicine_kirksv,A.T. Still University – Kirksville College of Osteopathic Medicine,0.71,0.623,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_333_baptist_health_sciences_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,333,Baptist Health Sciences University,,DO,do_bucom_baptist_health_sciences_university_college_of_osteopathic_medicine_memphis,Baptist Health Sciences University College of Osteopathic Medicine,0.701,0.58,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_334_burrell_college_of_osteopathic_medicine_ambiguous_match_gap,open,ambiguous_match_gap,cycletrack_lor_links.csv,334,Burrell College of Osteopathic Medicine,,DO,do_bcsom_burrell_college_school_of_osteopathic_medicine_las_cruces_new_mexico,Burrell College School of Osteopathic Medicine,0.911,0.886,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_335_california_health_sciences_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,335,California Health Sciences University,,DO,do_chsu_com_california_health_sciences_university_college_of_osteopathic_medicine_c,California Health Sciences University College of Osteopathic Medicine,0.718,0.581,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_336_campbell_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,336,Campbell University,,DO,do_cusom_campbell_university_jerry_m_wallace_school_of_osteopathic_medicine_buies_c,Campbell University Jerry M. Wallace School of Osteopathic Medicine,0.463,0.444,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_337_des_moines_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,337,Des Moines University,,DO,do_dmu_com_des_moines_university_college_of_osteopathic_medicine_west_des_moines_io,Des Moines University College of Osteopathic Medicine,0.592,0.543,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_338_duquesne_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,338,Duquesne University,,DO,do_duqcom_duquesne_university_nasuti_college_of_osteopathic_medicine_pittsburgh_pen,Duquesne University Nasuti College of Osteopathic Medicine,0.514,0.471,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_339_edward_via_college_of_osteopathic_medicine_auburn__ambiguous_match_gap,open,ambiguous_match_gap,cycletrack_lor_links.csv,339,Edward Via College of Osteopathic Medicine (Auburn),,DO,do_vcom_auburn_campus_edward_via_college_of_osteopathic_medicine_auburn_alabama,Edward Via College of Osteopathic Medicine,0.918,0.918,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_33_carle_illinois_low_match_score,open,low_match_score,cycletrack_lor_links.csv,33,Carle Illinois,,MD,md_carle_illinois_college_of_medicine_urbana_champaign_illinois,Carle Illinois College of Medicine,0.622,0.48,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_340_edward_via_college_of_osteopathic_medicine_carolinas__ambiguous_match_gap,open,ambiguous_match_gap,cycletrack_lor_links.csv,340,Edward Via College of Osteopathic Medicine (Carolinas),,DO,do_vcom_auburn_campus_edward_via_college_of_osteopathic_medicine_auburn_alabama,Edward Via College of Osteopathic Medicine,0.886,0.886,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_342_edward_via_college_of_osteopathic_medicine_virginia__ambiguous_match_gap,open,ambiguous_match_gap,cycletrack_lor_links.csv,342,Edward Via College of Osteopathic Medicine (Virginia),,DO,do_vcom_auburn_campus_edward_via_college_of_osteopathic_medicine_auburn_alabama,Edward Via College of Osteopathic Medicine,0.897,0.897,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_345_university_of_the_incarnate_word_low_match_score,open,low_match_score,cycletrack_lor_links.csv,345,University of the Incarnate Word,,DO,do_uiwsom_university_of_the_incarnate_word_school_of_osteopathic_medicine_san_anton,University of the Incarnate Word School of Osteopathic Medicine,0.641,0.487,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_347_kansas_city_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,347,Kansas City University,,DO,do_kcu_com_joplin_kansas_city_university_of_medicine_and_biosciences_college_of_ost,Kansas City University of Medicine and Biosciences College of Osteopathic Medicine,0.518,0.518,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_348_kentucky_college_of_osteopathic_medicine_ambiguous_match_gap,open,ambiguous_match_gap,cycletrack_lor_links.csv,348,Kentucky College of Osteopathic Medicine,,DO,do_tourocom_harlem_touro_college_of_osteopathic_medicine_new_york_new_york,Touro College of Osteopathic Medicine,0.873,0.873,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_351_liberty_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,351,Liberty University,,DO,do_lucom_liberty_university_college_of_osteopathic_medicine_lynchburg_virginia,Liberty University College of Osteopathic Medicine,0.554,0.464,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_352_lincoln_memorial_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,352,Lincoln Memorial University,,DO,do_lmu_dcom_lincoln_memorial_university_debusk_college_of_osteopathic_medicine_harr,Lincoln Memorial University-DeBusk College of Osteopathic Medicine,0.6,0.545,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_353_marian_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,353,Marian University,,DO,do_tucom_touro_university_college_of_osteopathic_medicine_california_vallejo_califo,Touro University College of Osteopathic Medicine-California,0.438,0.438,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_355_michigan_state_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,355,Michigan State University,,DO,do_msucom_dmc_michigan_state_university_college_of_osteopathic_medicine_detroit_mic,Michigan State University College of Osteopathic Medicine,0.633,0.633,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_356_arizona_college_of_osteopathic_medicine_ambiguous_match_gap,open,ambiguous_match_gap,cycletrack_lor_links.csv,356,Arizona College of Osteopathic Medicine,,DO,do_arcom_arkansas_college_of_osteopathic_medicine_fort_smith_arkansas,Arkansas College of Osteopathic Medicine,0.904,0.886,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_357_midwestern_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,357,Midwestern University,,DO,do_mwu_azcom_midwestern_university_arizona_college_of_osteopathic_medicine_glendale,Midwestern University Arizona College of Osteopathic Medicine,0.532,0.532,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_358_university_of_new_england_low_match_score,open,low_match_score,cycletrack_lor_links.csv,358,University of New England,,DO,do_unecom_university_of_new_england_college_of_osteopathic_medicine_biddeford_maine,University of New England College of Osteopathic Medicine,0.603,0.493,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_359_new_york_institute_of_technology_low_match_score,open,low_match_score,cycletrack_lor_links.csv,359,New York Institute of Technology,,DO,do_nyitcom_new_york_institute_of_technology_college_of_osteopathic_medicine_old_wes,New York Institute of Technology College of Osteopathic Medicine,0.667,0.569,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_35_case_western_reserve_low_match_score,open,low_match_score,cycletrack_lor_links.csv,35,Case Western Reserve,,MD,md_case_western_reserve_university_school_of_medicine_cleveland_ohio,Case Western Reserve University School of Medicine,0.597,0.462,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_361_texas_college_of_osteopathic_medicine_ambiguous_match_gap,open,ambiguous_match_gap,cycletrack_lor_links.csv,361,Texas College of Osteopathic Medicine,,DO,do_icom_idaho_college_of_osteopathic_medicine_meridian_idaho,Idaho College of Osteopathic Medicine,0.882,0.882,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_362_nova_southeastern_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,362,Nova Southeastern University,,DO,do_nsu_kpcom_clearwater_nova_southeastern_university_dr_kiran_c_patel_college_of_os,Nova Southeastern University – Dr. Kiran C. Patel College of Osteopathic Medicine,0.549,0.549,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_363_ohio_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,363,Ohio University,,DO,do_rvucom_rocky_vista_university_college_of_osteopathic_medicine_parker_colorado,Rocky Vista University College of Osteopathic Medicine,0.455,0.455,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_364_oklahoma_state_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,364,Oklahoma State University,,DO,do_shsu_com_sam_houston_state_university_college_of_osteopathic_medicine_huntsville,Sam Houston State University College of Osteopathic Medicine,0.561,0.541,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_366_pacific_northwest_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,366,Pacific Northwest University,,DO,do_lucom_liberty_university_college_of_osteopathic_medicine_lynchburg_virginia,Liberty University College of Osteopathic Medicine,0.56,0.554,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_36_case_western_reserve_low_match_score,open,low_match_score,cycletrack_lor_links.csv,36,Case Western Reserve,,MD,md_case_western_reserve_university_school_of_medicine_cleveland_ohio,Case Western Reserve University School of Medicine,0.597,0.462,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_370_rocky_vista_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,370,Rocky Vista University,,DO,do_rvucom_rocky_vista_university_college_of_osteopathic_medicine_parker_colorado,Rocky Vista University College of Osteopathic Medicine,0.603,0.603,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_371_rocky_vista_university_montana__low_match_score,open,low_match_score,cycletrack_lor_links.csv,371,Rocky Vista University (Montana),,DO,do_rvu_mcom_rocky_vista_university_montana_college_of_osteopathic_medicine_billings,Rocky Vista University – Montana College of Osteopathic Medicine,0.674,0.667,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_372_rowan_virtua_school_of_osteopathic_medicine_ambiguous_match_gap,open,ambiguous_match_gap,cycletrack_lor_links.csv,372,Rowan-Virtua School of Osteopathic Medicine,,DO,do_rowan_virtuasom_rowan_virtua_school_of_osteopathic_medicine_stratford_new_jersey,Rowan-Virtua School of Osteopathic Medicine,1,1,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_373_sam_houston_state_university_low_match_score,open,low_match_score,cycletrack_lor_links.csv,373,Sam Houston State University,,DO,do_shsu_com_sam_houston_state_university_college_of_osteopathic_medicine_huntsville,Sam Houston State University College of Osteopathic Medicine,0.659,0.561,review LOR link match,2026-06-05,,
cycletrack_lor_links_csv_374_touro_university_california__low_match_score,open,low_match_score,cycletrack_lor_links.csv,374,Touro University (California),,DO,do_tucom_touro_university_college_of_osteopathic_medicine_california_vallejo_califo,Touro University College of Osteopathic Medicine-California,0.651,0.538,review LOR link match,2026-06-05,,
